turbine_num,code,time_on,time_off,duration,stop_cat,description
22,113,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:10.000000000,fault_pt,description anonymised
22,502,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:10.000000000,fault_pt,description anonymised pitch axis 3
22,300,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:05.000000000,fault_pt,description anonymised pitch axis 1
22,301,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:05.000000000,fault_pt,description anonymised pitch axis 2
22,177,12/3/2015 12:18,12/3/2015 12:22,0 days 00:03:15.000000000,test,description anonymised
22,55,12/3/2015 12:18,12/3/2015 12:22,0 days 00:03:14.000000000,ok,description anonymised
22,600,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,15,12/3/2015 12:18,12/3/2015 12:19,0 days 00:00:08.000000000,maintenance,description anonymised
22,198,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:01.000000000,ok,description anonymised
22,122,12/3/2015 12:18,12/3/2015 12:22,0 days 00:03:10.000000000,sensor,description anonymised
22,600,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,170,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:00.000000000,fault_pt,description anonymised
22,170,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:00.000000000,fault_pt,description anonymised
22,144,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:00.000000000,fault_pt,description anonymised
22,112,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:00.000000000,fault_pt,description anonymised
22,170,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:00.000000000,fault_pt,description anonymised
22,600,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,112,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:00.000000000,fault_pt,description anonymised
22,30,12/3/2015 12:18,12/3/2015 12:22,0 days 00:03:09.000000000,test,description anonymised
22,25,12/3/2015 12:18,12/3/2015 12:22,0 days 00:03:09.000000000,test,description anonymised
22,112,12/3/2015 12:18,12/3/2015 12:18,0 days 00:00:00.000000000,fault_pt,description anonymised
22,15,12/3/2015 12:22,12/3/2015 12:22,0 days 00:00:01.000000000,maintenance,description anonymised
22,45,12/3/2015 12:22,12/3/2015 12:26,0 days 00:04:05.000000000,test,description anonymised
22,198,12/3/2015 12:22,12/3/2015 12:22,0 days 00:00:00.000000000,ok,description anonymised
22,30,12/3/2015 12:22,12/3/2015 12:22,0 days 00:00:00.000000000,test,description anonymised
22,25,12/3/2015 12:22,12/3/2015 12:22,0 days 00:00:00.000000000,test,description anonymised
22,171,12/3/2015 12:22,12/3/2015 12:23,0 days 00:00:30.000000000,ok,description anonymised
22,171,12/3/2015 12:23,12/3/2015 12:23,0 days 00:00:30.000000000,ok,description anonymised
22,171,12/3/2015 12:24,12/3/2015 12:24,0 days 00:00:01.000000000,ok,description anonymised
22,171,12/3/2015 12:24,12/3/2015 12:24,0 days 00:00:30.000000000,ok,description anonymised
22,171,12/3/2015 12:24,12/3/2015 12:25,0 days 00:00:30.000000000,ok,description anonymised
22,171,12/3/2015 12:25,12/3/2015 12:25,0 days 00:00:30.000000000,ok,description anonymised
22,82,12/3/2015 12:26,12/8/2015 16:35,5 days 04:09:35.000000000,ok,description anonymised
22,171,12/3/2015 12:26,12/3/2015 12:26,0 days 00:00:30.000000000,ok,description anonymised
22,207,12/3/2015 12:26,12/4/2015 23:29,1 days 11:03:42.000000000,ok,description anonymised
22,97,12/3/2015 12:26,12/3/2015 12:27,0 days 00:01:00.000000000,ok,description anonymised
22,9,12/3/2015 12:27,12/3/2015 12:29,0 days 00:01:50.000000000,ok,description anonymised
22,84,12/3/2015 12:29,12/4/2015 23:29,1 days 11:00:22.000000000,ok,description anonymised
21,25,12/4/2015 6:01,12/4/2015 6:03,0 days 00:02:03.000000000,test,description anonymised
21,30,12/4/2015 6:01,12/4/2015 6:03,0 days 00:02:02.000000000,test,description anonymised
21,171,12/4/2015 6:01,12/4/2015 6:01,0 days 00:00:30.000000000,ok,description anonymised
21,171,12/4/2015 6:01,12/4/2015 6:02,0 days 00:00:30.000000000,ok,description anonymised
21,171,12/4/2015 6:02,12/4/2015 6:02,0 days 00:00:30.000000000,ok,description anonymised
21,171,12/4/2015 6:03,12/4/2015 6:03,0 days 00:00:30.000000000,ok,description anonymised
21,51,12/4/2015 11:10,12/4/2015 11:34,0 days 00:24:14.000000000,maintenance,description anonymised
21,198,12/4/2015 11:14,12/4/2015 11:14,0 days 00:00:01.000000000,ok,description anonymised
21,82,12/4/2015 11:14,12/4/2015 12:42,0 days 01:27:26.000000000,ok,description anonymised
21,15,12/4/2015 11:14,12/4/2015 11:14,0 days 00:00:08.000000000,maintenance,description anonymised
21,127,12/4/2015 11:14,12/4/2015 12:42,0 days 01:27:26.000000000,curtailed,description anonymised
21,207,12/4/2015 11:14,12/4/2015 11:34,0 days 00:19:35.000000000,ok,description anonymised
21,67,12/4/2015 11:14,12/4/2015 11:15,0 days 00:01:00.000000000,ok,description anonymised
21,97,12/4/2015 11:14,12/4/2015 11:14,0 days 00:00:00.000000000,ok,description anonymised
21,60,12/4/2015 11:15,12/4/2015 11:16,0 days 00:00:10.000000000,ok,description anonymised
21,171,12/4/2015 11:16,12/4/2015 11:16,0 days 00:00:30.000000000,ok,description anonymised
21,97,12/4/2015 11:20,12/4/2015 11:21,0 days 00:01:00.000000000,ok,description anonymised
22,101,12/4/2015 11:29,12/4/2015 11:44,0 days 00:15:13.000000000,ok,description anonymised
21,101,12/4/2015 11:29,12/4/2015 11:44,0 days 00:15:13.000000000,ok,description anonymised
21,207,12/4/2015 11:34,12/4/2015 11:35,0 days 00:00:37.000000000,ok,description anonymised
21,51,12/4/2015 11:34,12/4/2015 11:35,0 days 00:00:31.000000000,maintenance,description anonymised
21,207,12/4/2015 11:35,12/4/2015 12:39,0 days 01:04:33.000000000,ok,description anonymised
21,196,12/4/2015 11:44,12/4/2015 11:45,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/4/2015 11:44,12/4/2015 11:45,0 days 00:00:05.000000000,ok,description anonymised
21,101,12/4/2015 11:54,12/4/2015 11:55,0 days 00:01:38.000000000,ok,description anonymised
22,101,12/4/2015 11:54,12/4/2015 11:55,0 days 00:01:38.000000000,ok,description anonymised
22,196,12/4/2015 11:55,12/4/2015 11:55,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/4/2015 11:55,12/4/2015 11:55,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/4/2015 11:58,12/4/2015 12:28,0 days 00:30:19.000000000,ok,description anonymised
21,101,12/4/2015 11:58,12/4/2015 12:28,0 days 00:30:19.000000000,ok,description anonymised
21,196,12/4/2015 12:28,12/4/2015 12:29,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/4/2015 12:28,12/4/2015 12:29,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/4/2015 12:29,12/4/2015 13:52,0 days 01:23:32.000000000,ok,description anonymised
21,101,12/4/2015 12:29,12/4/2015 13:52,0 days 01:23:31.000000000,ok,description anonymised
21,198,12/4/2015 12:39,12/4/2015 12:39,0 days 00:00:00.000000000,ok,description anonymised
21,16,12/4/2015 12:39,12/4/2015 13:56,0 days 01:16:18.000000000,maintenance,description anonymised
21,93,12/4/2015 12:39,12/4/2015 12:39,0 days 00:00:08.000000000,ok,description anonymised
21,51,12/4/2015 12:39,12/4/2015 14:09,0 days 01:29:32.000000000,maintenance,description anonymised
21,77,12/4/2015 12:42,12/9/2015 12:54,5 days 00:11:57.000000000,grid,description anonymised
21,164,12/4/2015 12:42,12/11/2015 10:06,6 days 21:24:27.000000000,fault_pt,description anonymised
21,85,12/4/2015 12:42,12/9/2015 12:54,5 days 00:11:47.000000000,grid,description anonymised
21,16,12/4/2015 13:38,12/4/2015 13:56,0 days 00:17:21.000000000,maintenance,description anonymised
21,61,12/4/2015 13:38,12/4/2015 13:53,0 days 00:14:59.000000000,ok,description anonymised
21,159,12/4/2015 13:38,12/4/2015 13:39,0 days 00:00:28.000000000,fault_misc,description anonymised
21,196,12/4/2015 13:38,12/4/2015 13:38,0 days 00:00:03.000000000,ok,description anonymised
21,180,12/4/2015 13:38,12/4/2015 13:38,0 days 00:00:00.000000000,fault_pt,description anonymised
21,75,12/4/2015 13:38,12/4/2015 13:40,0 days 00:02:15.000000000,fault_az,description anonymised
21,100,12/4/2015 13:38,12/4/2015 13:38,0 days 00:00:00.000000000,fault_pt,description anonymised
21,111,12/4/2015 13:38,12/4/2015 13:38,0 days 00:00:00.000000000,fault_pt,description anonymised
21,69,12/4/2015 13:38,12/4/2015 13:38,0 days 00:00:14.000000000,fault_misc,description anonymised
21,171,12/4/2015 13:38,12/4/2015 13:40,0 days 00:01:31.000000000,ok,description anonymised
21,140,12/4/2015 13:38,12/4/2015 13:38,0 days 00:00:00.000000000,fault_pt,description anonymised
21,205,12/4/2015 13:38,12/4/2015 13:38,0 days 00:00:16.000000000,fault_pt,description anonymised
21,101,12/4/2015 13:38,12/4/2015 13:52,0 days 00:13:52.000000000,ok,description anonymised
21,177,12/4/2015 13:38,12/4/2015 13:58,0 days 00:20:02.000000000,test,description anonymised
21,221,12/4/2015 13:38,12/4/2015 13:39,0 days 00:00:20.000000000,fault_battery,description anonymised
21,55,12/4/2015 13:38,12/4/2015 13:58,0 days 00:20:01.000000000,ok,description anonymised
21,51,12/4/2015 13:38,12/4/2015 14:09,0 days 00:30:35.000000000,maintenance,description anonymised
21,199,12/4/2015 13:38,12/4/2015 13:40,0 days 00:01:17.000000000,ok,description anonymised
21,137,12/4/2015 13:39,12/4/2015 13:41,0 days 00:02:02.000000000,ok,description anonymised
21,500,12/4/2015 13:39,12/4/2015 13:39,0 days 00:00:28.000000000,fault_pt,description anonymised pitch axis 1
21,502,12/4/2015 13:39,12/4/2015 13:39,0 days 00:00:28.000000000,fault_pt,description anonymised pitch axis 3
21,113,12/4/2015 13:39,12/4/2015 13:39,0 days 00:00:28.000000000,fault_pt,description anonymised
21,501,12/4/2015 13:39,12/4/2015 13:39,0 days 00:00:28.000000000,fault_pt,description anonymised pitch axis 2
21,196,12/4/2015 13:52,12/4/2015 13:52,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/4/2015 13:52,12/4/2015 13:52,0 days 00:00:05.000000000,ok,description anonymised
21,25,12/4/2015 13:56,12/4/2015 14:00,0 days 00:04:52.000000000,test,description anonymised
21,30,12/4/2015 13:56,12/4/2015 14:00,0 days 00:04:52.000000000,test,description anonymised
21,82,12/4/2015 13:58,12/4/2015 18:10,0 days 04:11:19.000000000,ok,description anonymised
21,171,12/4/2015 13:58,12/4/2015 13:59,0 days 00:00:30.000000000,ok,description anonymised
21,171,12/4/2015 13:59,12/4/2015 14:00,0 days 00:00:30.000000000,ok,description anonymised
21,171,12/4/2015 14:00,12/4/2015 14:00,0 days 00:00:29.000000000,ok,description anonymised
21,171,12/4/2015 14:00,12/4/2015 14:01,0 days 00:00:30.000000000,ok,description anonymised
21,207,12/4/2015 14:00,12/4/2015 14:06,0 days 00:05:32.000000000,ok,description anonymised
21,67,12/4/2015 14:03,12/4/2015 14:04,0 days 00:01:00.000000000,ok,description anonymised
21,97,12/4/2015 14:03,12/4/2015 14:03,0 days 00:00:00.000000000,ok,description anonymised
21,60,12/4/2015 14:04,12/4/2015 14:04,0 days 00:00:09.000000000,ok,description anonymised
21,171,12/4/2015 14:04,12/4/2015 14:04,0 days 00:00:30.000000000,ok,description anonymised
21,97,12/4/2015 14:05,12/4/2015 14:06,0 days 00:01:00.000000000,ok,description anonymised
21,9,12/4/2015 14:06,12/4/2015 14:06,0 days 00:00:26.000000000,ok,description anonymised
21,15,12/4/2015 14:06,12/4/2015 14:09,0 days 00:03:01.000000000,maintenance,description anonymised
21,93,12/4/2015 14:06,12/4/2015 14:06,0 days 00:00:28.000000000,ok,description anonymised
21,207,12/4/2015 14:09,12/4/2015 14:09,0 days 00:00:02.000000000,ok,description anonymised
21,97,12/4/2015 14:09,12/4/2015 14:10,0 days 00:00:41.000000000,ok,description anonymised
21,207,12/4/2015 14:09,12/4/2015 14:23,0 days 00:14:16.000000000,ok,description anonymised
21,176,12/4/2015 14:10,12/4/2015 18:29,0 days 04:19:33.000000000,ok,description anonymised
21,101,12/4/2015 14:12,12/4/2015 16:14,0 days 02:02:40.000000000,ok,description anonymised
22,101,12/4/2015 14:12,12/4/2015 16:14,0 days 02:02:40.000000000,ok,description anonymised
21,15,12/4/2015 14:23,12/4/2015 14:23,0 days 00:00:08.000000000,maintenance,description anonymised
21,198,12/4/2015 14:23,12/4/2015 14:23,0 days 00:00:01.000000000,ok,description anonymised
21,198,12/4/2015 14:23,12/4/2015 14:23,0 days 00:00:00.000000000,ok,description anonymised
21,207,12/4/2015 14:23,12/4/2015 14:28,0 days 00:04:35.000000000,ok,description anonymised
21,15,12/4/2015 14:28,12/4/2015 14:30,0 days 00:02:02.000000000,maintenance,description anonymised
21,207,12/4/2015 14:30,12/4/2015 18:10,0 days 03:39:39.000000000,ok,description anonymised
21,196,12/4/2015 16:14,12/4/2015 16:15,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/4/2015 16:14,12/4/2015 16:15,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/4/2015 16:15,12/4/2015 16:19,0 days 00:03:49.000000000,ok,description anonymised
21,101,12/4/2015 16:15,12/4/2015 16:19,0 days 00:03:48.000000000,ok,description anonymised
22,196,12/4/2015 16:19,12/4/2015 16:19,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/4/2015 16:19,12/4/2015 16:19,0 days 00:00:05.000000000,ok,description anonymised
21,198,12/4/2015 17:54,12/4/2015 17:54,0 days 00:00:01.000000000,ok,description anonymised
21,198,12/4/2015 17:54,12/4/2015 17:54,0 days 00:00:01.000000000,ok,description anonymised
21,198,12/4/2015 17:54,12/4/2015 17:54,0 days 00:00:01.000000000,ok,description anonymised
21,184,12/4/2015 18:10,12/4/2015 18:28,0 days 00:17:50.000000000,fault_fc,description anonymised
21,184,12/4/2015 18:28,12/4/2015 18:28,0 days 00:00:00.000000000,fault_fc,description anonymised
21,198,12/4/2015 18:28,12/4/2015 18:28,0 days 00:00:00.000000000,ok,description anonymised
21,15,12/4/2015 18:28,12/4/2015 18:28,0 days 00:00:03.000000000,maintenance,description anonymised
21,82,12/4/2015 18:28,12/4/2015 18:28,0 days 00:00:00.000000000,ok,description anonymised
21,82,12/4/2015 18:29,12/4/2015 18:32,0 days 00:02:44.000000000,ok,description anonymised
21,207,12/4/2015 18:29,12/4/2015 18:32,0 days 00:02:44.000000000,ok,description anonymised
21,97,12/4/2015 18:29,12/4/2015 18:30,0 days 00:01:00.000000000,ok,description anonymised
21,9,12/4/2015 18:30,12/4/2015 18:32,0 days 00:01:41.000000000,ok,description anonymised
21,138,12/4/2015 18:32,12/4/2015 18:33,0 days 00:01:03.000000000,fault_fc,description anonymised
21,207,12/4/2015 18:33,12/4/2015 18:36,0 days 00:02:49.000000000,ok,description anonymised
21,97,12/4/2015 18:33,12/4/2015 18:33,0 days 00:00:00.000000000,ok,description anonymised
21,82,12/4/2015 18:33,12/4/2015 18:36,0 days 00:02:48.000000000,ok,description anonymised
21,176,12/4/2015 18:33,12/4/2015 18:33,0 days 00:00:04.000000000,ok,description anonymised
21,97,12/4/2015 18:33,12/4/2015 18:34,0 days 00:01:00.000000000,ok,description anonymised
21,9,12/4/2015 18:34,12/4/2015 18:36,0 days 00:01:44.000000000,ok,description anonymised
21,138,12/4/2015 18:36,12/9/2015 12:43,4 days 18:07:16.000000000,fault_fc,description anonymised
22,18,12/4/2015 23:29,12/4/2015 23:40,0 days 00:11:00.000000000,ok,description anonymised
22,141,12/4/2015 23:29,12/4/2015 23:30,0 days 00:00:26.000000000,ok,description anonymised
22,93,12/4/2015 23:30,12/4/2015 23:31,0 days 00:00:44.000000000,ok,description anonymised
22,207,12/4/2015 23:40,12/5/2015 8:29,0 days 08:49:07.000000000,ok,description anonymised
22,171,12/4/2015 23:40,12/4/2015 23:41,0 days 00:00:30.000000000,ok,description anonymised
22,67,12/4/2015 23:41,12/4/2015 23:42,0 days 00:01:00.000000000,ok,description anonymised
22,97,12/4/2015 23:41,12/4/2015 23:41,0 days 00:00:00.000000000,ok,description anonymised
22,60,12/4/2015 23:42,12/4/2015 23:42,0 days 00:00:09.000000000,ok,description anonymised
22,171,12/4/2015 23:42,12/4/2015 23:43,0 days 00:00:30.000000000,ok,description anonymised
22,97,12/4/2015 23:43,12/4/2015 23:44,0 days 00:01:04.000000000,ok,description anonymised
22,9,12/4/2015 23:44,12/4/2015 23:46,0 days 00:01:49.000000000,ok,description anonymised
22,84,12/4/2015 23:46,12/5/2015 8:29,0 days 08:43:43.000000000,ok,description anonymised
21,101,12/5/2015 1:44,12/5/2015 1:54,0 days 00:09:40.000000000,ok,description anonymised
22,101,12/5/2015 1:44,12/5/2015 1:54,0 days 00:09:40.000000000,ok,description anonymised
22,196,12/5/2015 1:54,12/5/2015 1:54,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/5/2015 1:54,12/5/2015 1:54,0 days 00:00:05.000000000,ok,description anonymised
21,18,12/5/2015 2:35,12/5/2015 2:41,0 days 00:05:40.000000000,ok,description anonymised
21,171,12/5/2015 2:41,12/5/2015 2:41,0 days 00:00:30.000000000,ok,description anonymised
21,101,12/5/2015 2:46,12/5/2015 5:59,0 days 03:13:09.000000000,ok,description anonymised
22,101,12/5/2015 2:46,12/5/2015 5:59,0 days 03:13:09.000000000,ok,description anonymised
22,196,12/5/2015 5:59,12/5/2015 5:59,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/5/2015 5:59,12/5/2015 5:59,0 days 00:00:05.000000000,ok,description anonymised
22,141,12/5/2015 8:29,12/5/2015 8:30,0 days 00:00:26.000000000,ok,description anonymised
22,18,12/5/2015 8:29,12/5/2015 8:38,0 days 00:08:06.000000000,ok,description anonymised
22,93,12/5/2015 8:30,12/5/2015 8:31,0 days 00:00:44.000000000,ok,description anonymised
22,207,12/5/2015 8:38,12/5/2015 10:54,0 days 02:16:44.000000000,ok,description anonymised
22,171,12/5/2015 8:38,12/5/2015 8:38,0 days 00:00:30.000000000,ok,description anonymised
22,97,12/5/2015 8:38,12/5/2015 8:39,0 days 00:01:00.000000000,ok,description anonymised
22,9,12/5/2015 8:39,12/5/2015 8:41,0 days 00:01:40.000000000,ok,description anonymised
22,84,12/5/2015 8:41,12/5/2015 10:54,0 days 02:13:33.000000000,ok,description anonymised
22,141,12/5/2015 10:54,12/5/2015 10:55,0 days 00:00:26.000000000,ok,description anonymised
22,18,12/5/2015 10:54,12/5/2015 11:03,0 days 00:08:32.000000000,ok,description anonymised
22,93,12/5/2015 10:55,12/5/2015 10:55,0 days 00:00:44.000000000,ok,description anonymised
22,207,12/5/2015 11:03,12/6/2015 0:29,0 days 13:26:13.000000000,ok,description anonymised
22,171,12/5/2015 11:03,12/5/2015 11:03,0 days 00:00:30.000000000,ok,description anonymised
22,97,12/5/2015 11:03,12/5/2015 11:04,0 days 00:01:06.000000000,ok,description anonymised
22,9,12/5/2015 11:04,12/5/2015 11:06,0 days 00:02:03.000000000,ok,description anonymised
22,84,12/5/2015 11:06,12/6/2015 0:29,0 days 13:22:33.000000000,ok,description anonymised
22,18,12/6/2015 0:29,12/6/2015 0:36,0 days 00:07:17.000000000,ok,description anonymised
22,141,12/6/2015 0:29,12/6/2015 0:29,0 days 00:00:27.000000000,ok,description anonymised
22,93,12/6/2015 0:29,12/6/2015 0:30,0 days 00:00:40.000000000,ok,description anonymised
22,207,12/6/2015 0:36,12/7/2015 14:10,1 days 13:33:21.000000000,ok,description anonymised
22,171,12/6/2015 0:36,12/6/2015 0:37,0 days 00:00:30.000000000,ok,description anonymised
22,97,12/6/2015 0:37,12/6/2015 0:38,0 days 00:01:00.000000000,ok,description anonymised
22,9,12/6/2015 0:38,12/6/2015 0:39,0 days 00:01:37.000000000,ok,description anonymised
22,84,12/6/2015 0:39,12/6/2015 13:10,0 days 12:30:16.000000000,ok,description anonymised
21,101,12/6/2015 2:57,12/6/2015 4:07,0 days 01:09:02.000000000,ok,description anonymised
22,101,12/6/2015 2:57,12/6/2015 4:07,0 days 01:09:02.000000000,ok,description anonymised
22,196,12/6/2015 4:07,12/6/2015 4:07,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/6/2015 4:07,12/6/2015 4:07,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/6/2015 4:09,12/6/2015 4:11,0 days 00:02:09.000000000,ok,description anonymised
21,101,12/6/2015 4:09,12/6/2015 4:11,0 days 00:02:09.000000000,ok,description anonymised
21,196,12/6/2015 4:11,12/6/2015 4:11,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/6/2015 4:11,12/6/2015 4:11,0 days 00:00:05.000000000,ok,description anonymised
21,101,12/6/2015 4:32,12/6/2015 4:34,0 days 00:02:06.000000000,ok,description anonymised
22,101,12/6/2015 4:32,12/6/2015 4:34,0 days 00:02:05.000000000,ok,description anonymised
21,196,12/6/2015 4:34,12/6/2015 4:34,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/6/2015 4:34,12/6/2015 4:34,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/6/2015 4:34,12/6/2015 5:19,0 days 00:44:55.000000000,ok,description anonymised
21,101,12/6/2015 4:34,12/6/2015 5:19,0 days 00:44:55.000000000,ok,description anonymised
22,196,12/6/2015 5:19,12/6/2015 5:19,0 days 00:00:05.000000000,ok,description anonymised
21,196,12/6/2015 5:19,12/6/2015 5:19,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/6/2015 6:58,12/6/2015 7:07,0 days 00:08:49.000000000,ok,description anonymised
21,101,12/6/2015 6:58,12/6/2015 7:07,0 days 00:08:48.000000000,ok,description anonymised
21,196,12/6/2015 7:07,12/6/2015 7:07,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/6/2015 7:07,12/6/2015 7:07,0 days 00:00:05.000000000,ok,description anonymised
22,101,12/6/2015 7:12,12/6/2015 7:20,0 days 00:08:15.000000000,ok,description anonymised
21,101,12/6/2015 7:12,12/6/2015 7:20,0 days 00:08:15.000000000,ok,description anonymised
21,196,12/6/2015 7:20,12/6/2015 7:20,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/6/2015 7:20,12/6/2015 7:20,0 days 00:00:05.000000000,ok,description anonymised
22,9,12/6/2015 13:10,12/6/2015 13:30,0 days 00:20:00.000000000,ok,description anonymised
22,93,12/6/2015 13:30,12/6/2015 13:31,0 days 00:01:02.000000000,ok,description anonymised
22,97,12/6/2015 13:31,12/6/2015 14:53,0 days 01:22:32.000000000,ok,description anonymised
22,98,12/6/2015 13:54,12/6/2015 14:04,0 days 00:09:20.000000000,ok,description anonymised
22,171,12/6/2015 14:04,12/6/2015 14:04,0 days 00:00:30.000000000,ok,description anonymised
22,9,12/6/2015 14:53,12/6/2015 14:57,0 days 00:03:26.000000000,ok,description anonymised
22,84,12/6/2015 14:57,12/6/2015 15:31,0 days 00:34:25.000000000,ok,description anonymised
22,9,12/6/2015 15:31,12/6/2015 15:51,0 days 00:20:00.000000000,ok,description anonymised
22,93,12/6/2015 15:51,12/6/2015 15:52,0 days 00:01:02.000000000,ok,description anonymised
22,97,12/6/2015 15:52,12/6/2015 16:26,0 days 00:34:15.000000000,ok,description anonymised
22,9,12/6/2015 16:26,12/6/2015 16:29,0 days 00:02:25.000000000,ok,description anonymised
22,84,12/6/2015 16:29,12/7/2015 14:10,0 days 21:40:50.000000000,ok,description anonymised
22,101,12/7/2015 3:04,12/7/2015 5:35,0 days 02:31:41.000000000,ok,description anonymised
21,101,12/7/2015 3:04,12/7/2015 5:35,0 days 02:31:41.000000000,ok,description anonymised
21,196,12/7/2015 5:35,12/7/2015 5:35,0 days 00:00:05.000000000,ok,description anonymised
22,196,12/7/2015 5:35,12/7/2015 5:35,0 days 00:00:05.000000000,ok,description anonymised
22,18,12/7/2015 14:10,12/7/2015 14:22,0 days 00:12:33.000000000,ok,description anonymised
22,141,12/7/2015 14:10,12/7/2015 14:10,0 days 00:00:28.000000000,ok,description anonymised
22,93,12/7/2015 14:10,12/7/2015 14:11,0 days 00:00:43.000000000,ok,description anonymised
22,207,12/7/2015 14:22,12/7/2015 14:37,0 days 00:15:04.000000000,ok,description anonymised
22,171,12/7/2015 14:22,12/7/2015 14:23,0 days 00:00:30.000000000,ok,description anonymised
22,97,12/7/2015 14:23,12/7/2015 14:24,0 days 00:01:00.000000000,ok,description anonymised
22,9,12/7/2015 14:24,12/7/2015 14:26,0 days 00:01:47.000000000,ok,description anonymised
22,84,12/7/2015 14:26,12/7/2015 14:37,0 days 00:11:46.000000000,ok,description anonymised
22,18,12/7/2015 14:37,12/7/2015 14:49,0 days 00:11:14.000000000,ok,description anonymised
22,141,12/7/2015 14:37,12/7/2015 14:38,0 days 00:00:29.000000000,ok,description anonymised
22,93,12/7/2015 14:38,12/7/2015 14:38,0 days 00:00:36.000000000,ok,description anonymised
22,207,12/7/2015 14:49,12/7/2015 14:52,0 days 00:03:51.000000000,ok,description anonymised
22,171,12/7/2015 14:49,12/7/2015 14:49,0 days 00:00:30.000000000,ok,description anonymised
22,97,12/7/2015 14:49,12/7/2015 14:50,0 days 00:01:17.000000000,ok,description anonymised
22,9,12/7/2015 14:50,12/7/2015 14:52,0 days 00:01:42.000000000,ok,description anonymised
22,84,12/7/2015 14:52,12/7/2015 14:52,0 days 00:00:21.000000000,ok,description anonymised
22,18,12/7/2015 14:52,12/7/2015 15:03,0 days 00:10:48.000000000,ok,description anonymised
22,141,12/7/2015 14:52,12/7/2015 14:53,0 days 00:00:17.000000000,ok,description anonymised
22,93,12/7/2015 14:53,12/7/2015 14:53,0 days 00:00:50.000000000,ok,description anonymised
22,207,12/7/2015 15:03,12/7/2015 15:04,0 days 00:00:58.000000000,ok,description anonymised
22,171,12/7/2015 15:03,12/7/2015 15:04,0 days 00:00:30.000000000,ok,description anonymised
22,97,12/7/2015 15:04,12/7/2015 15:04,0 days 00:00:27.000000000,ok,description anonymised
22,18,12/7/2015 15:04,12/7/2015 15:18,0 days 00:13:45.000000000,ok,description anonymised
22,207,12/7/2015 15:18,12/8/2015 16:35,1 days 01:17:20.000000000,ok,description anonymised
22,171,12/7/2015 15:18,12/7/2015 15:18,0 days 00:00:30.000000000,ok,description anonymised
22,97,12/7/2015 15:18,12/7/2015 15:19,0 days 00:01:00.000000000,ok,description anonymised
22,9,12/7/2015 15:19,12/7/2015 15:21,0 days 00:01:58.000000000,ok,description anonymised
22,84,12/7/2015 15:21,12/8/2015 16:35,1 days 01:13:51.000000000,ok,description anonymised
21,25,12/8/2015 6:00,12/8/2015 6:02,0 days 00:02:03.000000000,test,description anonymised
21,30,12/8/2015 6:00,12/8/2015 6:02,0 days 00:02:03.000000000,test,description anonymised
21,171,12/8/2015 6:00,12/8/2015 6:00,0 days 00:00:30.000000000,ok,description anonymised
21,171,12/8/2015 6:00,12/8/2015 6:01,0 days 00:00:30.000000000,ok,description anonymised
21,171,12/8/2015 6:01,12/8/2015 6:01,0 days 00:00:30.000000000,ok,description anonymised
21,171,12/8/2015 6:02,12/8/2015 6:02,0 days 00:00:30.000000000,ok,description anonymised
22,144,12/8/2015 16:35,12/8/2015 16:35,0 days 00:00:09.000000000,fault_pt,description anonymised
22,501,12/8/2015 16:35,12/8/2015 16:35,0 days 00:00:09.000000000,fault_pt,description anonymised pitch axis 2
22,600,12/8/2015 16:35,12/8/2015 16:35,0 days 00:00:07.000000000,fault_pt,description anonymised pitch axis 1
