Timestamp,Min_Windspeed2,Avg_Winddirection2,Max_Humidity,Max_AmbientTemp,Max_Pressure
2016-05-26 02:00:00+00:00,3.7,236,80,17,1006
2016-05-26 02:10:00+00:00,3.6,236,80,17,1006
2016-05-26 02:20:00+00:00,3.7,236,80,17,1006
2016-05-26 02:30:00+00:00,3.4,236,77,17,1006
2016-05-26 02:40:00+00:00,2.9,236,78,17,1006
2016-05-26 02:50:00+00:00,2.7,236,78,17,1006
2016-05-26 03:00:00+00:00,2.8,236,78,17,1006
2016-05-26 03:10:00+00:00,3.1,236,78,17,1005
2016-05-26 03:20:00+00:00,3.2,236,78,17,1005
2016-05-26 03:30:00+00:00,2.7,236,79,17,1005
2016-05-26 03:40:00+00:00,2.6,236,80,17,1005
2016-05-26 03:50:00+00:00,2.7,236,80,17,1005
2016-05-26 04:00:00+00:00,2.8,236,80,17,1005
2016-05-26 04:10:00+00:00,2.4,236,81,17,1005
2016-05-26 04:20:00+00:00,2.9,236,80,17,1005
2016-05-26 04:30:00+00:00,3.5,236,80,17,1005
2016-05-26 04:40:00+00:00,3.0,236,80,17,1005
2016-05-26 04:50:00+00:00,2.7,236,81,17,1005
2016-05-26 05:00:00+00:00,2.6,236,82,17,1005
2016-05-26 05:10:00+00:00,2.8,236,81,17,1005
2016-05-26 05:20:00+00:00,2.3,236,81,17,1005
2016-05-26 05:30:00+00:00,2.2,236,83,17,1005
2016-05-26 05:40:00+00:00,2.8,236,82,17,1005
2016-05-26 05:50:00+00:00,2.4,236,83,17,1005
2016-05-26 06:00:00+00:00,2.6,236,82,17,1005
2016-05-26 06:10:00+00:00,2.7,236,80,17,1005
2016-05-26 06:20:00+00:00,2.2,236,81,17,1005
2016-05-26 06:30:00+00:00,2.4,236,81,17,1005
2016-05-26 06:40:00+00:00,2.7,236,81,17,1005
2016-05-26 06:50:00+00:00,2.6,236,81,17,1005
2016-05-26 07:00:00+00:00,2.7,236,80,17,1005
2016-05-26 07:10:00+00:00,2.5,236,81,17,1005
2016-05-26 07:20:00+00:00,2.5,236,81,17,1005
2016-05-26 07:30:00+00:00,2.3,236,81,17,1005
2016-05-26 07:40:00+00:00,2.1,236,81,17,1005
2016-05-26 07:50:00+00:00,2.3,236,80,17,1005
2016-05-26 08:00:00+00:00,2.2,236,80,17,1006
2016-05-26 08:10:00+00:00,2.4,236,79,17,1006
2016-05-26 08:20:00+00:00,2.8,236,78,17,1006
2016-05-26 08:30:00+00:00,2.1,236,77,17,1006
2016-05-26 08:40:00+00:00,2.1,236,76,17,1006
2016-05-26 08:50:00+00:00,2.5,236,76,18,1006
2016-05-26 09:00:00+00:00,2.7,236,77,18,1006
2016-05-26 09:10:00+00:00,2.9,236,77,18,1006
2016-05-26 09:20:00+00:00,2.6,236,77,18,1006
2016-05-26 09:30:00+00:00,1.4,236,78,18,1006
2016-05-26 09:40:00+00:00,2.1,236,77,18,1006
2016-05-26 09:50:00+00:00,1.3,236,76,18,1006
2016-05-26 10:00:00+00:00,1.4,236,74,19,1006
2016-05-26 10:10:00+00:00,1.6,236,70,19,1006
2016-05-26 10:20:00+00:00,1.5,236,69,19,1007
2016-05-26 10:30:00+00:00,2.2,236,70,19,1007
2016-05-26 10:40:00+00:00,2.4,236,69,19,1007
2016-05-26 10:50:00+00:00,2.6,236,69,19,1007
2016-05-26 11:00:00+00:00,3.8,236,69,19,1007
2016-05-26 11:10:00+00:00,3.4,236,67,19,1007
2016-05-26 11:20:00+00:00,2.6,236,64,20,1007
2016-05-26 11:30:00+00:00,1.9,236,64,19,1007
2016-05-26 11:40:00+00:00,2.2,236,64,19,1007
2016-05-26 11:50:00+00:00,2.9,236,63,20,1007
2016-05-26 12:00:00+00:00,3.5,236,61,20,1007
2016-05-26 12:10:00+00:00,3.6,236,64,20,1007
2016-05-26 12:20:00+00:00,2.3,236,65,20,1007
2016-05-26 12:30:00+00:00,3.1,236,65,20,1007
2016-05-26 12:40:00+00:00,2.8,236,65,20,1007
2016-05-26 12:50:00+00:00,2.3,236,62,20,1007
2016-05-26 13:00:00+00:00,2.2,236,58,20,1007
2016-05-26 13:10:00+00:00,2.7,236,55,21,1007
2016-05-26 13:20:00+00:00,2.5,236,52,21,1007
2016-05-26 13:30:00+00:00,2.8,236,52,21,1007
2016-05-26 13:40:00+00:00,3.4,236,51,21,1007
2016-05-26 13:50:00+00:00,3.1,236,52,21,1007
2016-05-26 14:00:00+00:00,3.5,236,53,21,1007
2016-05-26 14:10:00+00:00,3.3,236,54,21,1007
2016-05-26 14:20:00+00:00,4.1,236,55,21,1007
2016-05-26 14:30:00+00:00,3.0,236,54,21,1006
2016-05-26 14:40:00+00:00,3.2,236,54,21,1006
2016-05-26 14:50:00+00:00,3.4,236,54,21,1006
2016-05-26 15:00:00+00:00,3.3,236,53,21,1006
2016-05-26 15:10:00+00:00,2.8,236,52,21,1006
2016-05-26 15:20:00+00:00,3.0,236,53,21,1006
2016-05-26 15:30:00+00:00,4.2,236,53,21,1006
2016-05-26 15:40:00+00:00,3.3,236,53,21,1006
2016-05-26 15:50:00+00:00,3.3,236,54,21,1006
2016-05-26 16:00:00+00:00,4.8,236,54,21,1006
2016-05-26 16:10:00+00:00,4.4,236,54,21,1006
2016-05-26 16:20:00+00:00,4.7,236,54,21,1006
2016-05-26 16:30:00+00:00,3.3,236,53,21,1006
2016-05-26 16:40:00+00:00,2.8,236,52,21,1006
2016-05-26 16:50:00+00:00,3.5,236,52,21,1006
2016-05-26 17:00:00+00:00,2.6,236,52,21,1006
2016-05-26 17:10:00+00:00,4.1,236,51,21,1006
2016-05-26 17:20:00+00:00,4.5,236,52,21,1006
2016-05-26 17:30:00+00:00,4.1,236,50,21,1006
2016-05-26 17:40:00+00:00,3.2,236,51,21,1006
2016-05-26 17:50:00+00:00,4.6,236,51,21,1006
2016-05-26 18:00:00+00:00,3.5,236,52,21,1006
2016-05-26 18:10:00+00:00,3.9,236,52,21,1006
2016-05-26 18:20:00+00:00,3.4,236,53,21,1006
2016-05-26 18:30:00+00:00,3.9,236,54,21,1006
2016-05-26 18:40:00+00:00,4.1,236,54,21,1006
2016-05-26 18:50:00+00:00,3.6,236,55,21,1006
2016-05-26 19:00:00+00:00,3.3,236,56,21,1006
2016-05-26 19:10:00+00:00,4.7,236,57,21,1006
2016-05-26 19:20:00+00:00,3.8,236,57,21,1006
2016-05-26 19:30:00+00:00,4.4,236,58,20,1006
2016-05-26 19:40:00+00:00,3.8,236,59,20,1006
2016-05-26 19:50:00+00:00,4.0,236,60,20,1006
2016-05-26 20:00:00+00:00,4.1,236,60,20,1006
2016-05-26 20:10:00+00:00,3.5,236,60,20,1006
2016-05-26 20:20:00+00:00,4.2,236,62,20,1006
2016-05-26 20:30:00+00:00,3.4,236,63,20,1006
2016-05-26 20:40:00+00:00,2.9,236,64,20,1006
2016-05-26 20:50:00+00:00,4.1,236,64,19,1006
2016-05-26 21:00:00+00:00,4.9,236,64,19,1006
2016-05-26 21:10:00+00:00,3.4,236,66,19,1006
2016-05-26 21:20:00+00:00,3.2,236,68,19,1006
2016-05-26 21:30:00+00:00,3.8,236,69,19,1006
2016-05-26 21:40:00+00:00,4.0,236,71,18,1006
2016-05-26 21:50:00+00:00,2.8,236,72,18,1006
2016-05-26 22:00:00+00:00,2.9,236,73,18,1006
2016-05-26 22:10:00+00:00,3.7,236,73,18,1006
2016-05-26 22:20:00+00:00,3.8,236,74,18,1006
2016-05-26 22:30:00+00:00,4.1,236,74,18,1006
2016-05-26 22:40:00+00:00,4.0,236,74,18,1006
2016-05-26 22:50:00+00:00,3.9,236,74,18,1006
2016-05-26 23:00:00+00:00,3.7,236,74,18,1006
2016-05-26 23:10:00+00:00,3.3,236,74,18,1007
2016-05-26 23:20:00+00:00,3.8,236,74,18,1007
2016-05-26 23:30:00+00:00,4.1,236,74,18,1007
2016-05-26 23:40:00+00:00,4.1,236,74,18,1007
2016-05-26 23:50:00+00:00,4.3,236,73,18,1007
2016-05-27 00:00:00+00:00,4.5,236,73,18,1007
2016-05-27 00:10:00+00:00,4.4,236,73,18,1007
2016-05-27 00:20:00+00:00,4.2,236,74,18,1007
2016-05-27 00:30:00+00:00,4.0,236,74,18,1007
2016-05-27 00:40:00+00:00,3.3,236,75,18,1007
2016-05-27 00:50:00+00:00,3.2,236,75,18,1007
2016-05-27 01:00:00+00:00,3.0,236,76,18,1007
2016-05-27 01:10:00+00:00,2.6,236,76,18,1007
2016-05-27 01:20:00+00:00,2.7,236,77,18,1007
2016-05-27 01:30:00+00:00,2.1,236,77,18,1007
2016-05-27 01:40:00+00:00,1.9,236,77,18,1007
2016-05-27 01:50:00+00:00,1.8,236,77,18,1007
2016-05-27 02:00:00+00:00,2.0,236,78,18,1007
2016-05-27 02:10:00+00:00,2.3,236,78,18,1007
2016-05-27 02:20:00+00:00,2.5,236,77,18,1007
2016-05-27 02:30:00+00:00,3.1,236,77,18,1007
2016-05-27 02:40:00+00:00,3.5,236,76,18,1007
2016-05-27 02:50:00+00:00,4.1,236,76,18,1007
2016-05-27 03:00:00+00:00,4.2,236,76,18,1007
2016-05-27 03:10:00+00:00,3.9,236,76,18,1007
2016-05-27 03:20:00+00:00,3.4,236,79,17,1007
2016-05-27 03:30:00+00:00,3.2,236,79,17,1007
2016-05-27 03:40:00+00:00,3.1,236,79,17,1007
2016-05-27 03:50:00+00:00,3.0,236,77,18,1007
2016-05-27 04:00:00+00:00,3.4,236,76,18,1007
2016-05-27 04:10:00+00:00,3.3,236,76,18,1007
2016-05-27 04:20:00+00:00,2.7,236,78,17,1007
2016-05-27 04:30:00+00:00,3.1,236,77,17,1007
2016-05-27 04:40:00+00:00,3.4,236,77,17,1007
2016-05-27 04:50:00+00:00,3.3,236,77,17,1007
2016-05-27 05:00:00+00:00,2.8,236,77,17,1007
2016-05-27 05:10:00+00:00,2.3,236,78,17,1007
2016-05-27 05:20:00+00:00,2.0,236,78,17,1007
2016-05-27 05:30:00+00:00,1.8,236,79,17,1007
2016-05-27 05:40:00+00:00,1.5,236,79,17,1007
2016-05-27 05:50:00+00:00,0.7000000000000001,236,80,17,1007
2016-05-27 06:00:00+00:00,0.7000000000000001,236,81,16,1007
2016-05-27 06:10:00+00:00,0.8,236,82,17,1007
2016-05-27 06:20:00+00:00,1.0,236,81,17,1007
2016-05-27 06:30:00+00:00,0.7000000000000001,236,82,16,1007
2016-05-27 06:40:00+00:00,0.4,236,83,16,1007
2016-05-27 06:50:00+00:00,0.5,236,83,16,1007
2016-05-27 07:00:00+00:00,1.1,236,82,16,1007
2016-05-27 07:10:00+00:00,0.7000000000000001,236,81,17,1007
2016-05-27 07:20:00+00:00,0.9,236,80,17,1008
2016-05-27 07:30:00+00:00,1.1,236,79,17,1008
2016-05-27 07:40:00+00:00,1.3,236,78,17,1008
2016-05-27 07:50:00+00:00,0.8,236,78,17,1008
2016-05-27 08:00:00+00:00,0.8,236,77,17,1008
2016-05-27 08:10:00+00:00,1.0,236,77,17,1008
2016-05-27 08:20:00+00:00,0.6000000000000001,236,76,17,1008
2016-05-27 08:30:00+00:00,0.9,236,76,18,1008
2016-05-27 08:40:00+00:00,0.6000000000000001,236,75,18,1008
2016-05-27 08:50:00+00:00,0.0,236,75,19,1008
2016-05-27 09:00:00+00:00,0.3,236,72,19,1008
2016-05-27 09:10:00+00:00,0.4,236,71,19,1009
2016-05-27 09:20:00+00:00,0.0,236,69,20,1009
2016-05-27 09:30:00+00:00,0.2,236,66,21,1009
2016-05-27 09:40:00+00:00,0.3,236,70,20,1009
2016-05-27 09:50:00+00:00,0.5,236,73,19,1009
2016-05-27 10:00:00+00:00,1.1,236,71,19,1009
2016-05-27 10:10:00+00:00,0.7000000000000001,236,67,19,1009
2016-05-27 10:20:00+00:00,1.0,236,64,19,1009
2016-05-27 10:30:00+00:00,0.3,236,62,20,1009
2016-05-27 10:40:00+00:00,0.5,236,62,20,1009
2016-05-27 10:50:00+00:00,1.4,236,61,20,1009
2016-05-27 11:00:00+00:00,1.4,236,62,20,1009
2016-05-27 11:10:00+00:00,1.6,236,63,20,1009
2016-05-27 11:20:00+00:00,1.1,236,61,21,1009
2016-05-27 11:30:00+00:00,0.8,236,61,21,1009
2016-05-27 11:40:00+00:00,0.4,236,61,21,1009
2016-05-27 11:50:00+00:00,0.3,236,61,21,1009
2016-05-27 12:00:00+00:00,0.4,236,62,21,1009
2016-05-27 12:10:00+00:00,0.5,236,61,21,1009
2016-05-27 12:20:00+00:00,2.7,236,61,21,1009
2016-05-27 12:30:00+00:00,2.8,236,60,21,1009
2016-05-27 12:40:00+00:00,2.8,236,61,21,1009
2016-05-27 12:50:00+00:00,2.0,236,60,21,1009
2016-05-27 13:00:00+00:00,3.8,236,59,21,1009
2016-05-27 13:10:00+00:00,3.4,236,59,21,1009
2016-05-27 13:20:00+00:00,3.8,236,58,21,1009
2016-05-27 13:30:00+00:00,3.4,236,57,21,1009
2016-05-27 13:40:00+00:00,3.0,236,56,22,1009
2016-05-27 13:50:00+00:00,3.4,236,57,22,1009
2016-05-27 14:00:00+00:00,4.4,236,57,21,1010
2016-05-27 14:10:00+00:00,4.1,236,57,21,1010
2016-05-27 14:20:00+00:00,3.7,236,57,21,1010
2016-05-27 14:30:00+00:00,3.0,236,57,21,1010
2016-05-27 14:40:00+00:00,2.5,236,58,22,1010
2016-05-27 14:50:00+00:00,3.7,236,55,22,1010
2016-05-27 15:00:00+00:00,3.9,236,54,22,1010
2016-05-27 15:10:00+00:00,4.2,236,53,22,1009
2016-05-27 15:20:00+00:00,3.6,236,52,22,1009
2016-05-27 15:30:00+00:00,3.9,236,50,22,1009
2016-05-27 15:40:00+00:00,3.5,236,51,22,1009
2016-05-27 15:50:00+00:00,3.6,236,51,22,1009
2016-05-27 16:00:00+00:00,3.6,236,50,22,1009
2016-05-27 16:10:00+00:00,3.8,236,52,22,1009
2016-05-27 16:20:00+00:00,3.0,236,50,22,1009
2016-05-27 16:30:00+00:00,4.0,236,50,22,1009
2016-05-27 16:40:00+00:00,3.9,236,52,22,1009
2016-05-27 16:50:00+00:00,4.0,236,52,22,1009
2016-05-27 17:00:00+00:00,2.9,236,53,22,1009
2016-05-27 17:10:00+00:00,3.8,236,53,22,1009
2016-05-27 17:20:00+00:00,3.4,236,55,22,1009
2016-05-27 17:30:00+00:00,3.3,236,54,22,1009
2016-05-27 17:40:00+00:00,3.0,236,56,22,1009
2016-05-27 17:50:00+00:00,3.7,236,57,22,1009
2016-05-27 18:00:00+00:00,2.4,236,59,21,1009
2016-05-27 18:10:00+00:00,4.1,236,61,21,1009
2016-05-27 18:20:00+00:00,3.6,236,62,21,1009
2016-05-27 18:30:00+00:00,4.0,236,62,21,1009
2016-05-27 18:40:00+00:00,4.5,236,65,21,1009
2016-05-27 18:50:00+00:00,3.8,236,66,21,1009
2016-05-27 19:00:00+00:00,4.4,236,66,21,1009
2016-05-27 19:10:00+00:00,3.8,236,64,21,1009
2016-05-27 19:20:00+00:00,3.8,236,67,21,1009
2016-05-27 19:30:00+00:00,4.1,236,67,21,1009
2016-05-27 19:40:00+00:00,4.7,236,69,21,1009
2016-05-27 19:50:00+00:00,4.7,236,69,20,1009
2016-05-27 20:00:00+00:00,3.7,236,69,20,1009
2016-05-27 20:10:00+00:00,3.9,236,70,20,1009
2016-05-27 20:20:00+00:00,3.7,236,69,20,1009
2016-05-27 20:30:00+00:00,4.5,236,69,20,1009
2016-05-27 20:40:00+00:00,4.8,236,70,20,1009
2016-05-27 20:50:00+00:00,4.2,236,70,20,1009
2016-05-27 21:00:00+00:00,3.0,236,70,20,1009
2016-05-27 21:10:00+00:00,4.9,236,69,20,1009
2016-05-27 21:20:00+00:00,4.5,236,70,20,1009
2016-05-27 21:30:00+00:00,4.4,236,72,19,1009
2016-05-27 21:40:00+00:00,3.8,236,74,19,1010
2016-05-27 21:50:00+00:00,3.8,236,75,19,1010
2016-05-27 22:00:00+00:00,4.1,236,75,19,1010
2016-05-27 22:10:00+00:00,3.9,236,76,19,1010
2016-05-27 22:20:00+00:00,3.6,236,76,19,1010
2016-05-27 22:30:00+00:00,4.2,236,75,19,1010
2016-05-27 22:40:00+00:00,4.4,236,74,19,1010
2016-05-27 22:50:00+00:00,4.5,236,74,19,1010
2016-05-27 23:00:00+00:00,4.3,236,74,19,1010
2016-05-27 23:10:00+00:00,4.2,236,74,19,1010
2016-05-27 23:20:00+00:00,4.3,236,75,19,1010
2016-05-27 23:30:00+00:00,4.4,236,76,19,1010
2016-05-27 23:40:00+00:00,4.4,236,77,19,1010
2016-05-27 23:50:00+00:00,4.7,236,78,19,1010
2016-05-28 00:00:00+00:00,4.5,236,78,19,1010
2016-05-28 00:10:00+00:00,4.3,236,79,19,1010
2016-05-28 00:20:00+00:00,4.3,236,79,19,1010
2016-05-28 00:30:00+00:00,4.4,236,80,19,1010
2016-05-28 00:40:00+00:00,4.3,236,81,19,1010
2016-05-28 00:50:00+00:00,4.5,236,81,19,1010
2016-05-28 01:00:00+00:00,5.2,236,81,19,1010
2016-05-28 01:10:00+00:00,4.4,236,81,19,1010
2016-05-28 01:20:00+00:00,3.9,236,82,19,1010
2016-05-28 01:30:00+00:00,3.8,236,83,18,1010
2016-05-28 01:40:00+00:00,3.8,236,84,18,1010
2016-05-28 01:50:00+00:00,3.6,236,84,18,1010
2016-05-28 02:00:00+00:00,4.2,236,82,19,1010
2016-05-28 02:10:00+00:00,4.1,236,82,19,1010
2016-05-28 02:20:00+00:00,3.9,236,82,18,1010
2016-05-28 02:30:00+00:00,3.7,236,83,18,1010
2016-05-28 02:40:00+00:00,3.8,236,83,18,1010
2016-05-28 02:50:00+00:00,3.7,236,83,18,1010
2016-05-28 03:00:00+00:00,4.8,236,82,18,1010
2016-05-28 03:10:00+00:00,3.9,236,83,18,1010
2016-05-28 03:20:00+00:00,3.4,236,84,18,1010
2016-05-28 03:30:00+00:00,4.9,236,84,18,1010
2016-05-28 03:40:00+00:00,4.5,236,85,18,1010
2016-05-28 03:50:00+00:00,3.9,236,86,18,1010
2016-05-28 04:00:00+00:00,3.8,236,86,18,1010
2016-05-28 04:10:00+00:00,3.8,236,86,18,1009
2016-05-28 04:20:00+00:00,3.9,236,86,18,1009
2016-05-28 04:30:00+00:00,4.2,236,87,18,1009
2016-05-28 04:40:00+00:00,3.9,236,86,18,1009
2016-05-28 04:50:00+00:00,2.8,236,88,18,1010
2016-05-28 05:00:00+00:00,2.4,236,89,18,1010
2016-05-28 05:10:00+00:00,2.2,236,89,18,1010
2016-05-28 05:20:00+00:00,1.8,236,89,18,1010
2016-05-28 05:30:00+00:00,1.5,236,90,17,1010
2016-05-28 05:40:00+00:00,2.1,236,90,17,1010
2016-05-28 05:50:00+00:00,1.7000000000000002,236,89,17,1010
2016-05-28 06:00:00+00:00,1.6,236,90,17,1010
2016-05-28 06:10:00+00:00,1.1,236,90,17,1010
2016-05-28 06:20:00+00:00,1.2,236,90,17,1010
2016-05-28 06:30:00+00:00,0.7000000000000001,236,91,17,1010
2016-05-28 06:40:00+00:00,0.9,236,90,17,1010
2016-05-28 06:50:00+00:00,0.9,236,90,17,1010
2016-05-28 07:00:00+00:00,1.0,236,89,17,1010
2016-05-28 07:10:00+00:00,1.4,236,88,17,1010
2016-05-28 07:20:00+00:00,1.7000000000000002,236,88,17,1010
2016-05-28 07:30:00+00:00,1.9,236,88,17,1010
2016-05-28 07:40:00+00:00,2.1,236,87,18,1010
2016-05-28 07:50:00+00:00,2.4,236,86,18,1010
2016-05-28 08:00:00+00:00,2.3,236,84,18,1010
2016-05-28 08:10:00+00:00,2.8,236,84,18,1010
2016-05-28 08:20:00+00:00,3.1,236,83,18,1010
2016-05-28 08:30:00+00:00,3.1,236,83,19,1010
2016-05-28 08:40:00+00:00,2.9,236,83,19,1010
2016-05-28 08:50:00+00:00,2.8,236,84,18,1010
2016-05-28 09:00:00+00:00,2.6,236,84,18,1011
2016-05-28 09:10:00+00:00,2.4,236,84,18,1011
2016-05-28 09:20:00+00:00,2.2,236,86,18,1011
2016-05-28 09:30:00+00:00,2.2,236,87,18,1011
2016-05-28 09:40:00+00:00,2.1,236,88,19,1011
2016-05-28 09:50:00+00:00,2.4,236,84,19,1011
2016-05-28 10:00:00+00:00,3.5,236,81,19,1011
2016-05-28 10:10:00+00:00,4.1,236,77,20,1011
2016-05-28 10:20:00+00:00,4.2,236,75,20,1011
2016-05-28 10:30:00+00:00,4.4,236,73,20,1011
2016-05-28 10:40:00+00:00,5.2,236,73,20,1011
2016-05-28 10:50:00+00:00,5.8,236,74,20,1011
2016-05-28 11:00:00+00:00,5.1,236,75,19,1011
2016-05-28 11:10:00+00:00,5.2,236,75,20,1011
2016-05-28 11:20:00+00:00,5.9,236,75,20,1011
2016-05-28 11:30:00+00:00,5.5,236,75,20,1011
2016-05-28 11:40:00+00:00,5.0,236,74,20,1011
2016-05-28 11:50:00+00:00,5.2,236,75,20,1011
2016-05-28 12:00:00+00:00,6.5,236,77,20,1011
2016-05-28 12:10:00+00:00,5.9,236,75,20,1011
2016-05-28 12:20:00+00:00,6.2,236,75,20,1011
2016-05-28 12:30:00+00:00,7.1,236,76,20,1011
2016-05-28 12:40:00+00:00,7.1,236,74,20,1011
2016-05-28 12:50:00+00:00,6.8,236,75,20,1011
2016-05-28 13:00:00+00:00,5.7,236,74,21,1012
2016-05-28 13:10:00+00:00,7.3,236,75,20,1012
2016-05-28 13:20:00+00:00,7.6,236,73,20,1012
2016-05-28 13:30:00+00:00,7.4,236,73,20,1012
2016-05-28 13:40:00+00:00,6.7,236,73,21,1012
2016-05-28 13:50:00+00:00,8.8,236,75,20,1012
2016-05-28 14:00:00+00:00,10.7,236,72,19,1012
2016-05-28 14:10:00+00:00,8.6,236,74,18,1012
2016-05-28 14:20:00+00:00,6.4,236,76,18,1012
2016-05-28 14:30:00+00:00,5.6,236,76,19,1012
2016-05-28 14:40:00+00:00,5.3,236,72,20,1012
2016-05-28 14:50:00+00:00,8.1,236,77,19,1012
2016-05-28 15:00:00+00:00,5.9,236,85,19,1012
2016-05-28 15:10:00+00:00,6.0,236,89,19,1012
2016-05-28 15:20:00+00:00,7.0,236,86,19,1012
2016-05-28 15:30:00+00:00,6.6,236,81,19,1012
2016-05-28 15:40:00+00:00,5.9,236,83,19,1012
2016-05-28 15:50:00+00:00,6.0,236,83,19,1012
2016-05-28 16:00:00+00:00,6.4,236,80,19,1012
2016-05-28 16:10:00+00:00,7.0,236,79,19,1012
2016-05-28 16:20:00+00:00,5.3,236,79,20,1012
2016-05-28 16:30:00+00:00,6.7,236,76,20,1012
2016-05-28 16:40:00+00:00,6.9,236,74,20,1012
2016-05-28 16:50:00+00:00,7.2,236,73,20,1012
2016-05-28 17:00:00+00:00,5.8,236,73,20,1012
2016-05-28 17:10:00+00:00,9.0,236,72,20,1012
2016-05-28 17:20:00+00:00,6.7,236,73,20,1012
2016-05-28 17:30:00+00:00,6.7,236,72,20,1012
2016-05-28 17:40:00+00:00,7.2,236,73,20,1012
2016-05-28 17:50:00+00:00,9.4,236,74,20,1012
2016-05-28 18:00:00+00:00,7.0,236,75,20,1012
2016-05-28 18:10:00+00:00,9.0,236,74,20,1013
2016-05-28 18:20:00+00:00,8.5,236,69,20,1013
2016-05-28 18:30:00+00:00,7.4,236,65,20,1013
2016-05-28 18:40:00+00:00,8.0,236,66,20,1013
2016-05-28 18:50:00+00:00,8.1,236,66,20,1013
2016-05-28 19:00:00+00:00,6.9,236,68,20,1013
2016-05-28 19:10:00+00:00,6.3,236,69,20,1013
2016-05-28 19:20:00+00:00,6.1,236,69,20,1013
2016-05-28 19:30:00+00:00,6.2,236,70,20,1013
2016-05-28 19:40:00+00:00,7.0,236,71,20,1013
2016-05-28 19:50:00+00:00,6.8,236,70,19,1013
2016-05-28 20:00:00+00:00,7.3,236,70,19,1013
2016-05-28 20:10:00+00:00,6.7,236,72,19,1013
2016-05-28 20:20:00+00:00,6.4,236,70,19,1013
2016-05-28 20:30:00+00:00,5.6,236,73,19,1013
2016-05-28 20:40:00+00:00,5.9,236,72,19,1013
2016-05-28 20:50:00+00:00,5.8,236,72,19,1013
2016-05-28 21:00:00+00:00,6.9,236,71,19,1013
2016-05-28 21:10:00+00:00,5.3,236,71,19,1013
2016-05-28 21:20:00+00:00,5.0,236,74,19,1013
2016-05-28 21:30:00+00:00,5.0,236,74,19,1013
2016-05-28 21:40:00+00:00,5.5,236,74,19,1013
2016-05-28 21:50:00+00:00,5.9,236,75,19,1013
2016-05-28 22:00:00+00:00,6.2,236,75,19,1014
2016-05-28 22:10:00+00:00,6.0,236,75,18,1014
2016-05-28 22:20:00+00:00,6.5,236,74,18,1014
2016-05-28 22:30:00+00:00,6.1,236,74,18,1014
2016-05-28 22:40:00+00:00,6.7,236,74,18,1014
2016-05-28 22:50:00+00:00,6.3,236,76,18,1014
2016-05-28 23:00:00+00:00,6.0,236,77,18,1014
2016-05-28 23:10:00+00:00,5.3,236,77,18,1014
2016-05-28 23:20:00+00:00,5.4,236,77,18,1014
2016-05-28 23:30:00+00:00,6.4,236,75,18,1014
2016-05-28 23:40:00+00:00,6.1,236,75,18,1014
2016-05-28 23:50:00+00:00,6.1,236,75,18,1014
2016-05-29 00:00:00+00:00,5.7,236,76,18,1015
2016-05-29 00:10:00+00:00,5.4,236,78,18,1015
2016-05-29 00:20:00+00:00,5.1,236,78,18,1015
2016-05-29 00:30:00+00:00,6.1,236,76,18,1015
2016-05-29 00:40:00+00:00,5.5,236,77,18,1014
2016-05-29 00:50:00+00:00,5.6,236,77,18,1014
2016-05-29 01:00:00+00:00,5.4,236,78,18,1014
2016-05-29 01:10:00+00:00,5.6,236,78,18,1014
2016-05-29 01:20:00+00:00,5.1,236,77,18,1014
2016-05-29 01:30:00+00:00,4.9,236,78,18,1014
2016-05-29 01:40:00+00:00,4.8,236,79,18,1014
2016-05-29 01:50:00+00:00,4.1,236,81,18,1014
2016-05-29 02:00:00+00:00,3.6,236,82,17,1014
2016-05-29 02:10:00+00:00,3.9,236,83,17,1014
2016-05-29 02:20:00+00:00,1.6,236,84,17,1014
2016-05-29 02:30:00+00:00,1.3,236,85,17,1014
2016-05-29 02:40:00+00:00,1.9,236,85,17,1014
2016-05-29 02:50:00+00:00,2.0,236,83,17,1014
2016-05-29 03:00:00+00:00,2.7,236,81,17,1014
2016-05-29 03:10:00+00:00,2.7,236,81,17,1014
2016-05-29 03:20:00+00:00,1.4,236,83,17,1014
2016-05-29 03:30:00+00:00,1.6,236,83,17,1014
2016-05-29 03:40:00+00:00,2.1,236,83,17,1014
2016-05-29 03:50:00+00:00,2.4,236,83,17,1014
2016-05-29 04:00:00+00:00,2.9,236,83,17,1014
2016-05-29 04:10:00+00:00,3.2,236,83,17,1014
2016-05-29 04:20:00+00:00,2.7,236,83,17,1014
2016-05-29 04:30:00+00:00,3.2,236,83,17,1014
2016-05-29 04:40:00+00:00,2.7,236,82,17,1013
2016-05-29 04:50:00+00:00,2.6,236,82,17,1013
2016-05-29 05:00:00+00:00,3.0,236,81,17,1013
2016-05-29 05:10:00+00:00,3.1,236,81,17,1013
2016-05-29 05:20:00+00:00,3.0,236,81,17,1013
2016-05-29 05:30:00+00:00,2.9,236,81,17,1013
2016-05-29 05:40:00+00:00,2.1,236,82,17,1013
2016-05-29 05:50:00+00:00,1.9,236,84,16,1013
2016-05-29 06:00:00+00:00,1.5,236,85,16,1013
2016-05-29 06:10:00+00:00,2.2,236,85,16,1013
2016-05-29 06:20:00+00:00,2.7,236,84,17,1013
2016-05-29 06:30:00+00:00,3.4,236,84,17,1013
2016-05-29 06:40:00+00:00,2.9,236,85,17,1013
2016-05-29 06:50:00+00:00,2.3,236,86,16,1013
2016-05-29 07:00:00+00:00,2.1,236,86,16,1013
