,Unnamed: 0,Turbine_ID,Timestamp,Gen_RPM_Max,Gen_RPM_Min,Gen_RPM_Avg,Gen_RPM_Std,Gen_Bear_Temp_Avg,Gen_Phase1_Temp_Avg,Gen_Phase2_Temp_Avg,Gen_Phase3_Temp_Avg
43547,142107,T06,2016-11-13T04:40:00+00:00,43.0,0.0,2.7,8.9,23,27,27,28
43548,198255,T06,2016-11-13T04:50:00+00:00,89.9,0.0,49.4,28.9,23,27,26,28
43549,190747,T06,2016-11-13T05:00:00+00:00,11.3,0.0,1.5,3.5,23,27,26,27
43550,198257,T06,2016-11-13T05:10:00+00:00,26.9,0.0,7.2,9.3,22,26,26,27
43551,195907,T06,2016-11-13T05:20:00+00:00,17.6,0.0,7.9,5.8,22,26,26,27
43552,198259,T06,2016-11-13T05:30:00+00:00,20.2,0.0,7.1,6.9,22,26,26,27
43553,100518,T06,2016-11-13T05:40:00+00:00,9.5,0.0,1.1,2.4,22,26,26,27
43554,188846,T06,2016-11-13T05:50:00+00:00,0.0,0.0,0.0,0.0,22,26,26,27
43555,188808,T06,2016-11-13T06:00:00+00:00,5.1,0.0,0.2,1.0,21,26,26,26
43556,97801,T06,2016-11-13T06:10:00+00:00,0.0,0.0,0.0,0.0,21,26,25,26
43557,36714,T06,2016-11-13T06:20:00+00:00,0.0,0.0,0.0,0.0,21,26,25,26
43558,198267,T06,2016-11-13T06:30:00+00:00,0.0,0.0,0.0,0.0,21,25,25,26
43559,190754,T06,2016-11-13T06:40:00+00:00,137.0,0.0,3.1,16.8,21,25,25,26
43560,142062,T06,2016-11-13T06:50:00+00:00,298.4,142.2,278.1,21.8,21,25,25,26
43561,100523,T06,2016-11-13T07:00:00+00:00,292.2,259.4,276.3,5.1,21,25,25,26
43562,97804,T06,2016-11-13T07:10:00+00:00,1367.8,248.1,474.8,386.6,21,25,25,26
43563,90202,T06,2016-11-13T07:20:00+00:00,1257.4,1238.6,1248.8,2.6,33,27,27,28
43564,36723,T06,2016-11-13T07:30:00+00:00,1256.5,1237.7,1249.3,3.1,43,31,32,32
43565,38388,T06,2016-11-13T07:40:00+00:00,1260.9,1236.7,1248.6,3.0,48,35,36,36
43566,36654,T06,2016-11-13T07:50:00+00:00,1255.8,1240.1,1249.3,2.7,51,38,39,40
43567,38389,T06,2016-11-13T08:00:00+00:00,1261.4,1240.7,1252.3,4.0,53,41,43,43
43568,38390,T06,2016-11-13T08:10:00+00:00,1319.8,1242.4,1260.8,11.8,54,44,46,46
43569,97815,T06,2016-11-13T08:20:00+00:00,1482.6,1264.8,1360.6,56.8,57,48,49,49
43570,142067,T06,2016-11-13T08:30:00+00:00,1584.7,1345.0,1514.2,44.5,59,50,51,52
43571,142070,T06,2016-11-13T08:40:00+00:00,1601.7,1401.4,1494.8,45.9,61,52,53,53
43572,151554,T06,2016-11-13T08:50:00+00:00,1557.6,1311.2,1441.3,65.7,62,53,54,54
43573,90213,T06,2016-11-13T09:00:00+00:00,1473.5,1247.9,1328.4,37.4,55,54,55,55
43574,45092,T06,2016-11-13T09:10:00+00:00,1344.1,1234.3,1274.3,25.8,49,54,56,56
43575,91986,T06,2016-11-13T09:20:00+00:00,1275.5,1240.3,1257.1,7.2,45,54,56,56
43576,188823,T06,2016-11-13T09:30:00+00:00,1299.7,1245.8,1266.9,9.1,43,55,57,57
43577,190774,T06,2016-11-13T09:40:00+00:00,1286.2,1230.3,1258.8,10.0,42,55,57,57
43578,195920,T06,2016-11-13T09:50:00+00:00,1269.6,1234.2,1251.9,6.3,41,55,57,57
43579,142131,T06,2016-11-13T10:00:00+00:00,1266.3,1234.3,1251.7,5.6,40,55,57,57
43580,188826,T06,2016-11-13T10:10:00+00:00,1263.2,1232.0,1250.1,5.9,40,55,57,57
43581,142077,T06,2016-11-13T10:20:00+00:00,1298.3,1229.4,1256.6,13.1,40,55,57,57
43582,142081,T06,2016-11-13T10:30:00+00:00,1427.9,1229.7,1322.5,37.5,40,56,58,58
43583,36737,T06,2016-11-13T10:40:00+00:00,1366.9,1234.5,1264.6,27.8,41,56,58,58
43584,100544,T06,2016-11-13T10:50:00+00:00,1270.9,1235.1,1249.6,6.3,41,56,58,58
43585,36677,T06,2016-11-13T11:00:00+00:00,1273.9,1228.3,1250.8,7.7,41,56,58,58
43586,97820,T06,2016-11-13T11:10:00+00:00,1282.6,1235.1,1252.7,9.7,40,56,58,58
43587,97824,T06,2016-11-13T11:20:00+00:00,1261.1,1235.9,1248.5,4.4,40,56,58,58
43588,36739,T06,2016-11-13T11:30:00+00:00,1267.6,1228.2,1249.0,6.6,40,56,58,58
43589,90227,T06,2016-11-13T11:40:00+00:00,1271.1,1224.2,1248.6,7.9,40,56,58,58
43590,198294,T06,2016-11-13T11:50:00+00:00,1311.5,1219.7,1252.0,13.9,40,56,58,58
43591,97830,T06,2016-11-13T12:00:00+00:00,1288.7,1224.0,1250.3,11.3,40,56,58,58
43592,142143,T06,2016-11-13T12:10:00+00:00,1303.4,1227.5,1251.4,12.2,41,56,58,58
43593,92003,T06,2016-11-13T12:20:00+00:00,1291.1,1224.5,1251.2,10.9,41,56,58,58
43594,97833,T06,2016-11-13T12:30:00+00:00,1513.8,1237.8,1303.9,60.1,41,57,58,58
43595,198296,T06,2016-11-13T12:40:00+00:00,1482.9,1229.2,1327.8,65.9,43,57,59,59
43596,151568,T06,2016-11-13T12:50:00+00:00,1480.6,1230.9,1311.1,56.0,43,58,60,59
43597,142091,T06,2016-11-13T13:00:00+00:00,1485.5,1229.0,1316.3,71.1,44,59,60,60
43598,97837,T06,2016-11-13T13:10:00+00:00,1435.2,1228.4,1285.6,44.1,44,59,61,60
43599,136315,T06,2016-11-13T13:20:00+00:00,1565.7,1224.8,1320.1,76.4,44,59,61,61
43600,96518,T06,2016-11-13T13:30:00+00:00,1614.0,1235.9,1417.3,87.5,47,60,61,61
43601,148033,T06,2016-11-13T13:40:00+00:00,1649.5,1243.9,1400.2,121.9,48,60,62,62
43602,195502,T06,2016-11-13T13:50:00+00:00,1674.7,1225.4,1392.0,138.9,51,61,63,62
43603,187830,T06,2016-11-13T14:00:00+00:00,1529.2,1232.7,1319.5,65.6,49,61,63,63
43604,136320,T06,2016-11-13T14:10:00+00:00,1663.7,1308.9,1508.1,89.6,49,62,63,63
43605,151083,T06,2016-11-13T14:20:00+00:00,1599.5,1230.1,1365.6,109.3,49,62,64,64
43606,195508,T06,2016-11-13T14:30:00+00:00,1536.1,1235.0,1373.6,70.7,48,63,64,64
43607,35434,T06,2016-11-13T14:40:00+00:00,1666.5,1231.0,1428.8,116.9,47,63,65,64
43608,100065,T06,2016-11-13T14:50:00+00:00,1663.7,1245.3,1466.4,102.6,48,64,65,65
43609,96525,T06,2016-11-13T15:00:00+00:00,1643.3,1239.5,1423.2,100.1,49,63,65,65
43610,183036,T06,2016-11-13T15:10:00+00:00,1580.5,1236.6,1369.7,89.1,49,63,65,64
43611,187838,T06,2016-11-13T15:20:00+00:00,1606.6,1236.3,1349.5,100.9,48,62,64,64
43612,136329,T06,2016-11-13T15:30:00+00:00,1607.6,1225.9,1372.4,103.0,48,62,64,64
43613,82047,T06,2016-11-13T15:40:00+00:00,1585.4,1243.1,1423.7,88.9,48,62,64,63
43614,187842,T06,2016-11-13T15:50:00+00:00,1651.9,1284.9,1519.8,89.0,50,62,64,63
43615,151095,T06,2016-11-13T16:00:00+00:00,1636.2,1333.1,1509.2,72.5,51,63,64,64
43616,183039,T06,2016-11-13T16:10:00+00:00,1612.8,1231.4,1411.5,107.1,49,62,64,63
43617,195512,T06,2016-11-13T16:20:00+00:00,1668.8,1266.3,1518.6,116.1,49,63,64,64
43618,136333,T06,2016-11-13T16:30:00+00:00,1646.6,1251.1,1381.5,102.0,49,62,64,63
43619,88990,T06,2016-11-13T16:40:00+00:00,1569.1,1230.0,1346.9,77.7,48,62,64,63
43620,195516,T06,2016-11-13T16:50:00+00:00,1656.7,1256.0,1466.3,114.4,46,62,64,63
43621,35447,T06,2016-11-13T17:00:00+00:00,1626.3,1296.2,1472.1,81.3,46,62,64,63
43622,82054,T06,2016-11-13T17:10:00+00:00,1639.5,1258.0,1428.2,89.9,46,62,64,63
43623,141182,T06,2016-11-13T17:20:00+00:00,1531.1,1236.3,1334.4,72.7,46,62,63,63
43624,148749,T06,2016-11-13T17:30:00+00:00,1523.4,1235.5,1319.1,69.6,45,61,63,63
43625,35452,T06,2016-11-13T17:40:00+00:00,1544.0,1236.7,1323.6,62.6,45,61,63,62
43626,151106,T06,2016-11-13T17:50:00+00:00,1550.4,1252.1,1410.5,71.0,44,61,62,62
43627,183049,T06,2016-11-13T18:00:00+00:00,1520.5,1242.3,1322.8,61.1,44,60,62,62
43628,42228,T06,2016-11-13T18:10:00+00:00,1385.4,1230.8,1270.6,26.6,44,60,62,61
43629,96542,T06,2016-11-13T18:20:00+00:00,1518.2,1235.4,1315.9,64.5,43,59,61,61
43630,183050,T06,2016-11-13T18:30:00+00:00,1669.5,1278.2,1527.6,98.0,44,60,62,61
43631,183052,T06,2016-11-13T18:40:00+00:00,1646.2,1279.4,1479.4,104.7,47,61,62,61
43632,44644,T06,2016-11-13T18:50:00+00:00,1499.2,1232.8,1330.4,66.7,47,60,62,61
43633,97269,T06,2016-11-13T19:00:00+00:00,1391.7,1230.3,1268.1,26.3,45,59,61,61
43634,183059,T06,2016-11-13T19:10:00+00:00,1518.9,1224.4,1325.9,59.5,44,59,61,60
43635,195521,T06,2016-11-13T19:20:00+00:00,1553.6,1235.3,1346.7,85.6,43,59,61,60
43636,194980,T06,2016-11-13T19:30:00+00:00,1421.0,1229.0,1271.4,30.1,42,58,60,60
43637,194983,T06,2016-11-13T19:40:00+00:00,1433.2,1244.0,1292.8,36.2,42,58,60,59
43638,97275,T06,2016-11-13T19:50:00+00:00,1517.8,1218.0,1314.1,70.0,41,57,59,59
43639,187860,T06,2016-11-13T20:00:00+00:00,1493.7,1238.1,1332.9,68.0,41,57,59,59
43640,82066,T06,2016-11-13T20:10:00+00:00,1401.3,1230.2,1279.2,35.4,40,57,59,58
43641,183065,T06,2016-11-13T20:20:00+00:00,1378.3,1230.0,1270.9,25.4,40,56,58,58
43642,44659,T06,2016-11-13T20:30:00+00:00,1455.9,1237.3,1316.6,49.8,40,56,58,58
43643,183067,T06,2016-11-13T20:40:00+00:00,1662.8,1254.5,1415.4,111.8,39,56,58,58
43644,148768,T06,2016-11-13T20:50:00+00:00,1678.0,1343.6,1579.6,86.8,43,59,59,59
43645,187872,T06,2016-11-13T21:00:00+00:00,1665.1,1408.2,1593.4,58.6,46,59,60,59
43646,44663,T06,2016-11-13T21:10:00+00:00,1654.9,1252.9,1541.5,108.3,48,60,61,60
43647,183074,T06,2016-11-13T21:20:00+00:00,1325.0,1236.9,1254.7,11.4,46,59,61,60
43648,194985,T06,2016-11-13T21:30:00+00:00,1459.8,1236.4,1265.8,32.2,44,58,60,59
43649,183078,T06,2016-11-13T21:40:00+00:00,1526.6,1243.2,1327.7,58.8,42,57,59,59
43650,96561,T06,2016-11-13T21:50:00+00:00,1356.2,1227.5,1253.5,16.0,41,57,59,59
43651,97292,T06,2016-11-13T22:00:00+00:00,1281.4,1222.7,1251.8,9.4,40,56,58,58
43652,195530,T06,2016-11-13T22:10:00+00:00,1357.1,1224.5,1262.9,21.4,40,56,58,58
43653,89009,T06,2016-11-13T22:20:00+00:00,1594.4,1216.3,1360.3,72.8,39,56,57,57
43654,183083,T06,2016-11-13T22:30:00+00:00,1554.4,1246.5,1406.8,69.2,39,56,57,57
43655,100110,T06,2016-11-13T22:40:00+00:00,1566.5,1263.6,1417.3,69.0,39,56,58,57
43656,141203,T06,2016-11-13T22:50:00+00:00,1541.6,1251.1,1376.8,63.8,39,56,58,57
43657,97299,T06,2016-11-13T23:00:00+00:00,1536.5,1273.5,1383.3,58.4,39,56,58,57
43658,100114,T06,2016-11-13T23:10:00+00:00,1502.3,1262.2,1363.9,58.5,39,56,58,57
43659,35462,T06,2016-11-13T23:20:00+00:00,1462.5,1244.6,1347.9,44.9,39,56,58,57
43660,97304,T06,2016-11-13T23:30:00+00:00,1508.6,1225.3,1301.2,54.8,39,55,57,57
43661,197854,T06,2016-11-13T23:40:00+00:00,1417.4,1225.2,1287.4,39.8,39,55,57,57
43662,42255,T06,2016-11-13T23:50:00+00:00,1526.2,1224.3,1306.5,58.3,38,55,57,56
43663,89015,T06,2016-11-14T00:00:00+00:00,1544.3,1227.8,1345.5,77.4,38,55,57,56
43664,82084,T06,2016-11-14T00:10:00+00:00,1666.3,1399.2,1593.2,59.6,39,56,57,57
43665,151145,T06,2016-11-14T00:20:00+00:00,1636.6,1264.5,1480.4,84.8,42,57,58,58
43666,136372,T06,2016-11-14T00:30:00+00:00,1652.3,1250.5,1452.0,125.2,45,57,58,58
43667,96575,T06,2016-11-14T00:40:00+00:00,1398.5,1227.2,1275.6,34.4,43,56,58,58
43668,197864,T06,2016-11-14T00:50:00+00:00,1304.0,1225.7,1257.5,14.9,41,55,58,57
43669,96579,T06,2016-11-14T01:00:00+00:00,1526.7,1229.7,1298.4,64.4,40,55,57,57
43670,42264,T06,2016-11-14T01:10:00+00:00,1490.8,1246.1,1335.0,66.0,40,55,57,57
43671,141218,T06,2016-11-14T01:20:00+00:00,1417.1,1235.3,1268.1,25.1,39,55,57,56
43672,136378,T06,2016-11-14T01:30:00+00:00,1519.1,1219.6,1365.4,80.3,39,55,57,56
43673,195549,T06,2016-11-14T01:40:00+00:00,1573.5,1265.1,1375.1,64.6,39,55,57,56
43674,195553,T06,2016-11-14T01:50:00+00:00,1587.6,1242.8,1337.2,77.3,38,55,57,56
43675,141220,T06,2016-11-14T02:00:00+00:00,1492.1,1228.5,1320.4,64.0,38,55,56,56
43676,195555,T06,2016-11-14T02:10:00+00:00,1580.4,1247.3,1381.9,101.3,38,55,57,56
43677,82093,T06,2016-11-14T02:20:00+00:00,1570.9,1319.7,1433.3,56.0,38,55,57,56
43678,97312,T06,2016-11-14T02:30:00+00:00,1540.5,1253.8,1401.7,59.0,39,55,57,56
43679,136388,T06,2016-11-14T02:40:00+00:00,1657.0,1257.2,1477.4,104.3,40,56,57,57
43680,195557,T06,2016-11-14T02:50:00+00:00,1585.5,1245.2,1355.9,97.0,42,56,57,57
43681,141230,T06,2016-11-14T03:00:00+00:00,1531.3,1233.7,1317.2,63.0,41,55,57,57
43682,100141,T06,2016-11-14T03:10:00+00:00,1406.9,1235.7,1299.6,47.5,40,55,57,57
43683,151164,T06,2016-11-14T03:20:00+00:00,1303.5,1235.9,1260.8,12.3,39,54,56,56
43684,89022,T06,2016-11-14T03:30:00+00:00,1489.1,1243.0,1350.7,65.4,39,54,56,56
43685,82101,T06,2016-11-14T03:40:00+00:00,1602.9,1330.4,1506.9,51.6,39,55,57,56
43686,183101,T06,2016-11-14T03:50:00+00:00,1610.8,1255.8,1392.9,95.4,39,55,57,56
43687,141236,T06,2016-11-14T04:00:00+00:00,1433.1,1231.6,1280.4,31.5,39,55,57,56
43688,35476,T06,2016-11-14T04:10:00+00:00,1420.5,1232.0,1293.4,33.6,39,55,56,56
43689,148809,T06,2016-11-14T04:20:00+00:00,1576.3,1243.4,1337.0,70.9,38,55,56,56
43690,187913,T06,2016-11-14T04:30:00+00:00,1594.2,1314.3,1423.4,59.2,38,55,57,56
43691,97316,T06,2016-11-14T04:40:00+00:00,1616.2,1301.7,1457.8,58.0,39,55,57,56
43692,100145,T06,2016-11-14T04:50:00+00:00,1617.5,1444.1,1534.9,41.1,41,56,57,57
43693,42278,T06,2016-11-14T05:00:00+00:00,1620.6,1284.9,1440.5,85.7,43,56,58,57
43694,82105,T06,2016-11-14T05:10:00+00:00,1518.9,1248.3,1347.2,59.8,41,56,58,57
43695,35483,T06,2016-11-14T05:20:00+00:00,1505.9,1231.5,1314.5,61.7,40,56,58,57
43696,96595,T06,2016-11-14T05:30:00+00:00,1361.5,1237.0,1282.0,25.7,40,55,57,57
43697,35485,T06,2016-11-14T05:40:00+00:00,1442.9,1234.0,1285.4,44.7,39,55,57,57
43698,195577,T06,2016-11-14T05:50:00+00:00,1497.0,1236.7,1315.1,45.1,39,55,57,56
43699,187923,T06,2016-11-14T06:00:00+00:00,1537.2,1242.9,1387.3,81.6,38,55,57,56
43700,141246,T06,2016-11-14T06:10:00+00:00,1526.3,1244.5,1402.1,57.5,38,55,57,56
43701,148818,T06,2016-11-14T06:20:00+00:00,1551.4,1244.8,1400.9,86.9,39,55,57,56
43702,136402,T06,2016-11-14T06:30:00+00:00,1627.5,1240.7,1383.8,90.4,39,55,56,56
43703,141250,T06,2016-11-14T06:40:00+00:00,1649.0,1276.8,1466.2,98.1,40,55,57,56
43704,89035,T06,2016-11-14T06:50:00+00:00,1670.9,1486.8,1633.7,29.5,44,57,58,57
43705,197895,T06,2016-11-14T07:00:00+00:00,1679.0,1568.0,1643.6,20.5,46,59,60,59
43706,44698,T06,2016-11-14T07:10:00+00:00,1680.0,1541.7,1655.6,18.3,50,62,62,61
43707,96603,T06,2016-11-14T07:20:00+00:00,1682.2,1623.2,1657.9,11.0,53,64,64,63
43708,82115,T06,2016-11-14T07:30:00+00:00,1668.8,1518.3,1622.0,36.3,58,65,65,64
43709,44701,T06,2016-11-14T07:40:00+00:00,1637.6,1432.5,1539.9,39.9,55,64,65,64
43710,148826,T06,2016-11-14T07:50:00+00:00,1615.1,1452.5,1532.9,33.9,51,63,65,64
43711,97333,T06,2016-11-14T08:00:00+00:00,1659.9,1389.0,1558.8,70.9,49,63,65,64
43712,42287,T06,2016-11-14T08:10:00+00:00,1659.6,1276.6,1498.6,112.3,52,64,65,64
43713,35504,T06,2016-11-14T08:20:00+00:00,1596.7,1254.2,1385.8,83.4,49,63,64,64
43714,195005,T06,2016-11-14T08:30:00+00:00,1497.9,1237.9,1316.9,54.3,47,62,64,63
43715,195581,T06,2016-11-14T08:40:00+00:00,1501.8,1242.0,1331.2,66.8,45,61,63,62
43716,136411,T06,2016-11-14T08:50:00+00:00,1546.9,1243.6,1351.0,82.0,43,60,62,62
43717,195583,T06,2016-11-14T09:00:00+00:00,1334.5,1231.0,1260.8,22.0,43,59,61,61
43718,197906,T06,2016-11-14T09:10:00+00:00,1346.3,1238.3,1269.9,22.1,42,58,60,60
43719,44708,T06,2016-11-14T09:20:00+00:00,1397.8,1230.4,1277.3,32.2,41,58,60,59
43720,35514,T06,2016-11-14T09:30:00+00:00,1316.0,1239.4,1264.5,16.7,40,57,59,59
43721,100171,T06,2016-11-14T09:40:00+00:00,1597.8,1240.3,1360.1,98.6,40,57,59,59
43722,136415,T06,2016-11-14T09:50:00+00:00,1582.6,1254.5,1395.7,82.4,41,57,59,58
43723,44714,T06,2016-11-14T10:00:00+00:00,1649.5,1244.8,1477.9,99.5,42,57,59,58
43724,197914,T06,2016-11-14T10:10:00+00:00,1642.8,1320.2,1517.7,70.1,43,58,59,59
43725,182926,T06,2016-11-14T10:20:00+00:00,1677.7,1255.1,1536.5,109.0,44,59,60,60
43726,97346,T06,2016-11-14T10:30:00+00:00,1694.1,1386.9,1576.1,77.0,47,61,62,61
43727,195593,T06,2016-11-14T10:40:00+00:00,1626.3,1240.1,1461.3,82.9,46,61,62,61
43728,29782,T06,2016-11-14T10:50:00+00:00,1599.8,1232.6,1386.6,87.3,44,60,61,61
43729,42295,T06,2016-11-14T11:00:00+00:00,1610.8,1268.3,1426.3,96.2,44,60,61,61
43730,151178,T06,2016-11-14T11:10:00+00:00,1631.5,1273.2,1452.4,83.0,43,60,61,61
43731,96621,T06,2016-11-14T11:20:00+00:00,1619.1,1293.2,1452.3,83.1,43,60,61,61
43732,195596,T06,2016-11-14T11:30:00+00:00,1660.6,1274.3,1494.5,96.6,43,60,62,61
43733,182939,T06,2016-11-14T11:40:00+00:00,1663.2,1341.6,1569.8,63.7,44,61,62,62
43734,42300,T06,2016-11-14T11:50:00+00:00,1685.9,1385.5,1612.0,50.4,44,62,63,62
43735,29788,T06,2016-11-14T12:00:00+00:00,1596.4,1232.2,1351.3,83.6,45,62,63,63
43736,148854,T06,2016-11-14T12:10:00+00:00,1642.0,1248.2,1467.3,105.2,44,62,63,62
43737,151188,T06,2016-11-14T12:20:00+00:00,1631.4,1274.0,1445.9,89.0,44,62,63,62
43738,148074,T06,2016-11-14T12:30:00+00:00,1664.5,1381.5,1559.7,72.1,45,62,63,63
43739,187942,T06,2016-11-14T12:40:00+00:00,1658.0,1265.2,1466.5,106.7,45,62,64,63
43740,35525,T06,2016-11-14T12:50:00+00:00,1485.0,1216.0,1316.8,61.1,45,62,63,63
43741,100190,T06,2016-11-14T13:00:00+00:00,1569.7,1245.5,1358.6,72.4,45,61,63,62
43742,42309,T06,2016-11-14T13:10:00+00:00,1552.0,1239.0,1356.1,79.1,44,61,63,62
43743,197926,T06,2016-11-14T13:20:00+00:00,1560.0,1224.3,1341.9,76.7,44,61,63,62
43744,29797,T06,2016-11-14T13:30:00+00:00,1655.6,1232.8,1391.7,121.0,44,61,62,62
43745,96638,T06,2016-11-14T13:40:00+00:00,1619.1,1229.4,1395.9,105.5,44,61,62,62
43746,96639,T06,2016-11-14T13:50:00+00:00,1500.1,1239.0,1331.6,63.5,44,61,62,62
43747,35532,T06,2016-11-14T14:00:00+00:00,1575.2,1223.7,1305.0,73.7,44,60,62,62
43748,148862,T06,2016-11-14T14:10:00+00:00,1571.6,1227.8,1309.6,71.1,44,60,62,62
43749,96642,T06,2016-11-14T14:20:00+00:00,1595.7,1227.9,1319.1,85.3,44,60,62,62
43750,96645,T06,2016-11-14T14:30:00+00:00,1523.8,1231.6,1318.6,73.1,44,60,62,62
43751,195612,T06,2016-11-14T14:40:00+00:00,1586.3,1217.9,1320.9,99.4,45,60,62,62
43752,35536,T06,2016-11-14T14:50:00+00:00,1442.7,1223.7,1280.0,47.7,45,60,62,62
43753,148085,T06,2016-11-14T15:00:00+00:00,1407.3,1209.2,1263.0,26.6,45,60,62,62
43754,97379,T06,2016-11-14T15:10:00+00:00,1388.1,1225.3,1264.7,36.1,44,60,62,62
43755,148090,T06,2016-11-14T15:20:00+00:00,1319.1,1226.1,1253.0,13.2,44,59,61,61
43756,44727,T06,2016-11-14T15:30:00+00:00,1367.0,1221.5,1257.4,22.0,44,59,61,61
43757,35538,T06,2016-11-14T15:40:00+00:00,1293.0,1224.9,1250.9,12.1,44,59,61,61
43758,100198,T06,2016-11-14T15:50:00+00:00,1279.8,1150.1,1243.0,25.1,44,59,61,61
43759,97388,T06,2016-11-14T16:00:00+00:00,1269.3,1227.6,1248.4,7.3,44,58,60,60
43760,97389,T06,2016-11-14T16:10:00+00:00,1404.2,78.1,783.0,486.0,44,57,58,58
43761,136244,T06,2016-11-14T16:20:00+00:00,1414.9,152.5,800.4,470.5,43,55,56,56
43762,195048,T06,2016-11-14T16:30:00+00:00,1435.5,173.1,745.1,484.4,43,53,54,54
43763,97392,T06,2016-11-14T16:40:00+00:00,1273.0,163.8,908.3,467.1,42,52,54,54
43764,81960,T06,2016-11-14T16:50:00+00:00,1394.6,211.4,933.5,434.2,41,50,51,51
43765,81962,T06,2016-11-14T17:00:00+00:00,1438.7,150.8,1112.8,323.6,41,50,51,51
43766,195050,T06,2016-11-14T17:10:00+00:00,1288.6,1230.9,1249.0,7.8,40,50,52,52
43767,195054,T06,2016-11-14T17:20:00+00:00,1259.0,1233.7,1248.7,3.9,40,51,53,53
43768,35546,T06,2016-11-14T17:30:00+00:00,1267.6,1238.1,1249.5,5.7,40,52,54,54
43769,195060,T06,2016-11-14T17:40:00+00:00,1271.6,1227.5,1249.2,6.1,41,53,55,55
43770,97398,T06,2016-11-14T17:50:00+00:00,1273.5,1232.7,1250.1,6.2,41,54,55,55
43771,182979,T06,2016-11-14T18:00:00+00:00,1282.3,1236.4,1260.0,9.0,41,54,56,56
43772,151201,T06,2016-11-14T18:10:00+00:00,1431.7,1244.6,1317.2,44.2,41,55,56,56
43773,42333,T06,2016-11-14T18:20:00+00:00,1417.7,1231.9,1267.3,45.1,41,55,57,57
43774,151205,T06,2016-11-14T18:30:00+00:00,1266.9,1233.4,1248.4,5.4,41,55,57,57
43775,44749,T06,2016-11-14T18:40:00+00:00,1383.8,171.6,1073.4,358.0,41,54,56,56
43776,42341,T06,2016-11-14T18:50:00+00:00,1256.8,1237.9,1248.9,2.7,41,54,56,56
43777,148110,T06,2016-11-14T19:00:00+00:00,1257.4,1235.6,1248.7,3.3,41,54,56,56
43778,141296,T06,2016-11-14T19:10:00+00:00,1300.9,1232.6,1257.6,11.8,40,54,56,56
43779,42348,T06,2016-11-14T19:20:00+00:00,1264.6,1240.4,1251.4,4.5,40,54,56,56
43780,141298,T06,2016-11-14T19:30:00+00:00,1275.9,1235.3,1253.5,7.4,40,54,56,56
43781,81976,T06,2016-11-14T19:40:00+00:00,1266.0,1234.4,1249.2,5.3,40,54,56,56
43782,195643,T06,2016-11-14T19:50:00+00:00,1262.3,1234.6,1251.9,4.4,40,54,56,56
43783,141303,T06,2016-11-14T20:00:00+00:00,1333.8,1238.5,1267.1,20.9,39,55,56,56
43784,42357,T06,2016-11-14T20:10:00+00:00,1426.8,1235.1,1278.1,35.6,39,55,56,56
43785,151217,T06,2016-11-14T20:20:00+00:00,1491.2,1242.9,1299.9,50.9,39,55,57,56
43786,35558,T06,2016-11-14T20:30:00+00:00,1516.0,1239.2,1329.3,74.2,39,55,57,57
43787,100221,T06,2016-11-14T20:40:00+00:00,1652.8,1272.7,1514.2,110.0,39,56,57,57
43788,182991,T06,2016-11-14T20:50:00+00:00,1678.8,1331.5,1563.5,71.2,40,58,59,58
43789,182994,T06,2016-11-14T21:00:00+00:00,1672.4,1441.1,1593.3,49.6,41,60,60,60
43790,35561,T06,2016-11-14T21:10:00+00:00,1655.1,1312.4,1502.7,80.5,42,60,61,60
43791,89107,T06,2016-11-14T21:20:00+00:00,1684.8,1374.0,1600.6,68.9,43,61,62,61
43792,100222,T06,2016-11-14T21:30:00+00:00,1711.8,1638.8,1671.7,10.9,46,67,66,65
43793,97416,T06,2016-11-14T21:40:00+00:00,1697.8,1524.2,1645.9,33.0,48,69,69,68
43794,187992,T06,2016-11-14T21:50:00+00:00,1683.2,1443.1,1596.2,53.1,48,67,68,67
43795,195082,T06,2016-11-14T22:00:00+00:00,1683.3,1605.2,1658.7,13.3,48,68,68,68
43796,35577,T06,2016-11-14T22:10:00+00:00,1684.8,1469.0,1616.8,52.7,50,68,69,69
43797,136270,T06,2016-11-14T22:20:00+00:00,1684.3,1469.2,1604.0,51.4,49,68,69,69
43798,42364,T06,2016-11-14T22:30:00+00:00,1694.7,1551.2,1651.7,24.3,50,69,69,70
43799,148877,T06,2016-11-14T22:40:00+00:00,1746.6,1537.4,1650.7,38.3,50,71,71,71
43800,97427,T06,2016-11-14T22:50:00+00:00,1772.3,1615.8,1672.8,22.2,50,76,75,75
43801,100225,T06,2016-11-14T23:00:00+00:00,1727.9,1588.5,1671.5,16.3,52,79,78,78
43802,195091,T06,2016-11-14T23:10:00+00:00,1727.0,1581.4,1662.3,21.4,54,78,78,79
43803,97431,T06,2016-11-14T23:20:00+00:00,1720.2,1557.5,1662.2,17.2,55,80,80,81
43804,81996,T06,2016-11-14T23:30:00+00:00,1724.2,1583.9,1662.8,21.2,55,80,81,81
43805,89118,T06,2016-11-14T23:40:00+00:00,1726.2,1639.5,1675.6,12.8,54,83,83,83
43806,81998,T06,2016-11-14T23:50:00+00:00,1742.4,1639.5,1678.8,15.5,61,86,86,86
43807,148884,T06,2016-11-15T00:00:00+00:00,1757.0,1620.4,1672.8,18.9,70,88,88,88
43808,82000,T06,2016-11-15T00:10:00+00:00,1740.5,1606.3,1667.9,18.4,75,89,89,89
